displaced_persons,displaced_persons_t1,displaced_persons_t2,displaced_persons_t3,mean_displaced_persons_t1_o1,mean_displaced_persons_t2_o1,mean_displaced_persons_t3_o1,mean_displaced_persons_t1_o2,mean_displaced_persons_t2_o2,mean_displaced_persons_t3_o2,mean_displaced_persons_t1_o3,mean_displaced_persons_t2_o3,mean_displaced_persons_t3_o3,Region,year,pop,gdp,urban
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,COL,1961,16.4752944318736,,46.5176706655492
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,DZA,1961,10.9551727209685,,32.5611372875088
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,CAF,1961,1.52824041097556,,20.7991365514904
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,LBN,1961,1.97615543439458,,44.0127182715418
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,TUN,1961,4.29180006119415,,37.777418251376
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,BFA,1961,4.95160966888629,,4.78563324101607
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,JOR,1961,0.890643041335661,,51.7795393276253
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,STP,1961,0.0632072884160364,,16.6523662757635
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,LKA,1961,10.2349440235338,,18.1494372078278
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,TGO,1961,1.55912737756148,,10.6002262287139
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,HND,1961,2.07471478850904,,23.3105568090644
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,BGD,1961,51.0966140095578,,5.33512092118143
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,GRD,1961,0.0913765238119006,,30.4867614639446
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,IND,1961,456.939370340235,,18.1134669798565
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,ISR,1961,2.20032939781092,,77.7330087855763
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,LBR,1961,1.14283751601092,,19.2912171689168
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,PAK,1961,47.0435809892099,,22.4091820823111
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,SGP,1961,1.68986311103634,,100
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,SLE,1961,2.22141821054969,,17.9198369132296
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,SEN,1961,3.12780833145419,,23.6446065272206
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,PAN,1961,1.1609440012788,,41.7772416620443
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,PER,1961,10.2251631506424,,47.6776211155011
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,CMR,1961,5.52665267930185,,14.6870545658263
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,BWA,1961,0.53648630155147,,2.79621157788086
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,COM,1961,0.196137420295446,,13.6699325530842
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,SUR,1961,0.29586687379536,,47.6160169833475
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,MRT,1961,0.878942515247914,,7.44040800580272
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,BHR,1961,0.167848909577466,,82.2068517603904
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,KWT,1961,0.303025191657127,,75.3325309604677
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,DJI,1961,0.0899628717057187,,51.4785170643958
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,ECU,1961,4.57050661210238,,34.4612356568467
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,GMB,1961,0.38007650434261,,12.2764771744599
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,PRY,1961,1.95557815929379,,35.7430772060661
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,THA,1961,28.1465395221447,,19.889644368352
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,LTU,1961,2.81229747465106,,40.504465519794
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,KOR,1961,25.7927293538917,,28.0747017773574
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,CIV,1961,3.78665587036018,,19.4739688428053
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,MLI,1961,5.31377431278042,,11.3600085486369
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,BTN,1961,0.232078185976787,,3.79283284353268
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,CAN,1961,18.191275620532,,69.8062982989902
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,DEU,1961,73.4758038615132,,71.5285812878385
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,MYS,1961,8.45459402651927,,27.2670950932605
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,USA,1961,189.335727007013,,70.2975701310226
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,TJK,1961,2.17282170774735,,33.420522262331
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,NER,1961,3.34559881288719,,5.9077121652952
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,AZE,1961,4.03713746107596,,47.9686010553265
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,UKR,1961,43.3601222490329,,47.4854165264021
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,BIH,1961,3.23056414567126,,19.6923272644884
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,HRV,1961,4.06691255579458,,31.0440971290962
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,CRI,1961,1.38415887558608,,34.3384760767446
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,EST,1961,1.23091775393424,,58.2707036518796
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,GAB,1961,0.48954873632012,,18.5758081809754
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,LVA,1961,2.1604050016238,,53.6467323829421
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,VEN,1961,7.86852827033973,,62.7222395606202
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,FJI,1961,0.40932217298393,,30.349905738998
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,GEO,1961,4.2333361446432,,43.5538933429012
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,MKD,1961,1.41119762496497,,35.0501085369881
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,SVN,1961,1.5932211606648,,29.0745720121708
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,MDA,1961,3.07934062734376,,24.1838336361422
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,SAU,1961,4.18878436981838,,32.4410751173687
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,JAM,1961,1.66063199192522,,34.4342716467932
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,UZB,1961,8.90132288444634,,34.2819169958654
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,AUT,1961,7.08747597107918,,64.7749321749192
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,BRB,1961,0.232117939947793,,36.8777038388055
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,BLR,1961,8.26560419035,,33.5718930139317
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,BLZ,1961,0.0949301748322529,,53.7569418239853
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,DNK,1961,4.61505199062008,,74.4361784949068
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,FRA,1961,46.4431433669573,,62.966116761276
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,GBR,1961,52.9357134267379,,78.4008650213348
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,GUY,1961,0.573091028333521,,29.0641260362516
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,HKG,1961,3.30746108960669,,85.4686707157431
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,IRL,1961,2.83986919060135,,46.3188269667646
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,ITA,1961,49.9125002884466,,59.8041005424084
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,JPN,1961,93.3228879747845,,43.6167788066554
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,KAZ,1961,10.464578783089,,44.6793314512768
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,KGZ,1961,2.25085328244224,,34.4708902860829
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,MEX,1961,39.7264746408871,,51.5790380566904
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,MLT,1961,0.310991812312119,,90.0541603794445
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,NPL,1961,9.91454394515423,,3.5718242156122
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,NLD,1961,11.5788527112834,,60.0006132728335
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,OMN,1961,0.571523754832069,,17.4691530304958
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,PRT,1961,8.95867121123284,,35.3365643899487
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,PRI,1961,2.42018372238052,,45.8239188431533
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,QAT,1961,0.0523046650631175,,85.7136158269961
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,SVK,1961,4.15730858207984,,34.1842079697366
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,SWZ,1961,0.356970823421225,,4.41404019341311
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,SWE,1961,7.51427210524212,,73.3573566121807
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,CHE,1961,5.42183652310686,,51.4988091006966
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,TTO,1961,0.846924296569612,,16.7916029089304
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,VCT,1961,0.0820609364487454,,26.3943717317911
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,TKM,1961,1.65442532391302,,46.5190338304559
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,BEL,1961,9.22023029808867,,92.5849733600658
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,MDG,1961,5.22804644883969,,11.0220248886535
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,MUS,1961,0.680181417950841,,33.5890084675874
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,SLB,1961,0.121806727467857,,5.94426918966932
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,PNG,1961,2.00103828935509,,3.61099778731606
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,BRN,1961,0.083338507708341,,44.7856988059242
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,TON,1961,0.0641552218064068,,18.0729455324662
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,PRK,1961,11.1491817252772,,40.2485308314426
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,ISL,1961,0.179855502233471,,80.7926356668171
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,MNG,1961,0.986469772987146,,37.4688489597983
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,LCA,1961,0.0912357633912224,,21.696092192144
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,FIN,1961,4.47309757612735,,56.2130529216197
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,ARE,1961,0.108287422634478,,73.9427689044303
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,TLS,1961,0.509583424521716,,10.3164766727807
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,MAC,1961,0.174750939932956,,95.4735522769464
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,AUS,1961,10.4526244114749,,81.8836729582647
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,BHS,1961,0.115216237718704,,60.3958371236952
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,WSM,1961,0.113117402339294,,18.8902927273487
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,NZL,1961,2.43751392813702,,76.640679334929
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,NOR,1961,3.60667835941618,,51.1324611533031
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,FSM,1961,0.0453899964664473,,22.5397376323775
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,MDV,1961,0.0930564524084942,,11.5015396392939
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,NCL,1961,0.0811566942863427,,38.7662830638034
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,MNE,1961,0.479379937105988,,19.5016239249055
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,VUT,1961,0.0659352839184809,,10.5830616240279
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,LUX,1961,0.319605412984848,,70.0616999633208
0,0,0,0,15000,0,0,6818.18181818182,0,0,3488.37209302326,0,0,ABW,1961,0.0550522742407524,,50.7606426377874
0,,,,,,,,,,,,,GLP,1961,0.28081733687795,,95.5307478544457
0,,,,,,,,,,,,,GUF,1961,0.0334184861396609,,63.9080012955997
0,,,,,,,,,,,,,GUM,1961,0.0690035068273075,,52.0547959362579
0,,,,,,,,,,,,,MTQ,1961,0.289271639127501,,41.8566717840645
0,,,,,,,,,,,,,MYT,1961,0.025478498465814,,17.7741273771424
0,,,,,,,,,,,,,PYF,1961,0.0814849244633606,,43.1192416772737
0,,,,,,,,,,,,,R32AUNZ,1961,12.8901383396963,,
0,,,,,,,,,,,,,R32BRA,1961,75.0962740631925,,
0,,,,,,,,,,,,,R32CAN,1961,18.1912756204639,,
0,,,,,,,,,,,,,R32CAS,1961,35.6522092655115,,
0,,,,,,,,,,,,,R32CHN,1961,665.23036493356,,
0,,,,,,,,,,,,,R32EEU,1961,18.5013453885275,,
0,,,,,,,,,,,,,R32EEU-FSU,1961,54.7050670668317,,
0,,,,,,,,,,,,,R32EFTA,1961,9.20837038483856,,
0,,,,,,,,,,,,,R32EU12-H,1961,56.9876460705911,,
0,,,,,,,,,,,,,R32EU12-M,1961,31.3505423784644,,
0,,,,,,,,,,,,,R32EU15,1961,318.5150451788,,
0,,,,,,,,,,,,,R32IDN,1961,94.2032119894831,,
0,,,,,,,,,,,,,R32IND,1961,456.939370340294,,
0,,,,,,,,,,,,,R32JPN,1961,93.322887974769,,
0,,,,,,,,,,,,,R32KOR,1961,25.7927293538237,,
0,,,,,,,,,,,,,R32LAM-L,1961,12.2153615653916,,
0,,,,,,,,,,,,,R32LAM-M,1961,97.0112660909736,,
0,,,,,,,,,,,,,R32MEA-H,1961,7.59209816037592,,
0,,,,,,,,,,,,,R32MEA-M,1961,44.0519201034782,,
0,,,,,,,,,,,,,R32MEX,1961,39.7264746408976,,
0,,,,,,,,,,,,,R32NAF,1961,57.242343615663,,
0,,,,,,,,,,,,,R32OAS-CPA,1961,44.7803506379428,,
0,,,,,,,,,,,,,R32OAS-L,1961,123.820020999509,,
0,,,,,,,,,,,,,R32OAS-M,1961,49.166058419166,,
0,,,,,,,,,,,,,R32PAK,1961,56.9060556284784,,
0,,,,,,,,,,,,,R32RUS,1961,121.706667826693,,
0,,,,,,,,,,,,,R32SAF,1961,17.8735719130742,,
0,,,,,,,,,,,,,R32SSA-L,1961,210.466793113996,,
0,,,,,,,,,,,,,R32SSA-M,1961,8.04874635455757,,
0,,,,,,,,,,,,,R32TUR,1961,28.9306288189966,,
0,,,,,,,,,,,,,R32USA,1961,191.792751144393,,
0,,,,,,,,,,,,,R5.2ASIA,1961,1516.65962851701,,
0,,,,,,,,,,,,,R5.2LAM,1961,223.401529130692,,
0,,,,,,,,,,,,,R5.2MAF,1961,345.144261424837,,
0,,,,,,,,,,,,,R5.2OECD,1961,779.243414670257,,
0,,,,,,,,,,,,,R5.2REF,1961,212.063944159036,,
0,,,,,,,,,,,,,REU,1961,0.341409447519292,,34.0640629900757
0,,,,,,,,,,,,,TWN,1961,10.8302294069095,,
0,,,,,,,,,,,,,VIR,1961,0.0368429021791896,,57.8680210032002
0,,,,,,,,,,,,,World,1961,3089.30825896921,,
170000,150000,150000,0,29700,15000,0,13500,6818.18181818182,0,7023.25581395349,3488.37209302326,0,AGO,1962,5.1605797141931,,11.3169071731857
147000,147000,0,0,29700,15000,0,13500,6818.18181818182,0,7023.25581395349,3488.37209302326,0,RWA,1962,2.94280308574017,,2.5678367734556
5000,5000,0,0,29700,15000,0,13500,6818.18181818182,0,7023.25581395349,3488.37209302326,0,GHA,1962,7.23961928824609,,24.2225739065823
0,0,0,0,29700,15000,0,13500,6818.18181818182,0,7023.25581395349,3488.37209302326,0,SDN,1962,12.1362578461099,,11.656981351668
0,0,0,0,29700,15000,0,13500,6818.18181818182,0,7023.25581395349,3488.37209302326,0,GNB,1962,0.601025712783173,,13.8946054546303
0,0,0,0,29700,15000,0,13500,6818.18181818182,0,7023.25581395349,3488.37209302326,0,ALB,1962,1.71292987152813,,30.9547232903476
0,0,0,0,29700,15000,0,13500,6818.18181818182,0,7023.25581395349,3488.37209302326,0,ARM,1962,2.00649207722724,,53.00493498791
0,0,0,0,29700,15000,0,13500,6818.18181818182,0,7023.25581395349,3488.37209302326,0,RUS,1962,123.264301859992,,55.511879875618
0,0,0,0,29700,15000,0,13500,6818.18181818182,0,7023.25581395349,3488.37209302326,0,COD,1962,16.1526144672626,,23.3482370008896
0,0,0,0,29700,15000,0,13500,6818.18181818182,0,7023.25581395349,3488.37209302326,0,VNM,1962,37.0036663548097,,15.2470190212358
0,0,0,0,29700,15000,0,13500,6818.18181818182,0,7023.25581395349,3488.37209302326,0,CHN,1962,669.13901747894,,17.4841644152618
0,0,0,0,29700,15000,0,13500,6818.18181818182,0,7023.25581395349,3488.37209302326,0,MOZ,1962,7.9599357706584,,4.11868651387978
0,0,0,0,29700,15000,0,13500,6818.18181818182,0,7023.25581395349,3488.37209302326,0,BDI,1962,3.03107488387468,,2.15641793630281
0,0,0,0,29700,15000,0,13500,6818.18181818182,0,7023.25581395349,3488.37209302326,0,GRC,1962,8.41223511947992,,44.5087470089495
0,0,0,0,29700,15000,0,13500,6818.18181818182,0,7023.25581395349,3488.37209302326,0,HUN,1962,10.0445608200127,,56.7602290686865
0,0,0,0,29700,15000,0,13500,6818.18181818182,0,7023.25581395349,3488.37209302326,0,CPV,1962,0.222702591386646,,17.2580335634539
0,0,0,0,29700,15000,0,13500,6818.18181818182,0,7023.25581395349,3488.37209302326,0,MWI,1962,3.69876796979474,,4.51481907776864
0,0,0,0,29700,15000,0,13500,6818.18181818182,0,7023.25581395349,3488.37209302326,0,NAM,1962,0.633504760851721,,18.6623175538269
0,0,0,0,29700,15000,0,13500,6818.18181818182,0,7023.25581395349,3488.37209302326,0,ZAF,1962,18.3519686696484,,46.8631308202862
0,0,0,0,29700,15000,0,13500,6818.18181818182,0,7023.25581395349,3488.37209302326,0,ETH,1962,23.6851527223507,,6.91291337180509
0,0,0,0,29700,15000,0,13500,6818.18181818182,0,7023.25581395349,3488.37209302326,0,COG,1962,1.06825747729994,,33.0529577355731
0,0,0,0,29700,15000,0,13500,6818.18181818182,0,7023.25581395349,3488.37209302326,0,ZMB,1962,3.23272283813533,,19.6929261038583
0,0,0,0,29700,15000,0,13500,6818.18181818182,0,7023.25581395349,3488.37209302326,0,NGA,1962,47.9626853729883,,18.0134241898653
0,0,0,0,29700,15000,0,13500,6818.18181818182,0,7023.25581395349,3488.37209302326,0,IRQ,1962,7.75305153018021,,46.4174530197986
0,0,0,0,29700,15000,0,13500,6818.18181818182,0,7023.25581395349,3488.37209302326,0,SYR,1962,4.87124568775974,,37.9104541291955
0,0,0,0,29700,15000,0,13500,6818.18181818182,0,7023.25581395349,3488.37209302326,0,BGR,1962,8.00835401446325,,40.8651012209266
0,0,0,0,29700,15000,0,13500,6818.18181818182,0,7023.25581395349,3488.37209302326,0,SRB,1962,7.71583534266705,,30.8723180910463
0,0,0,0,29700,15000,0,13500,6818.18181818182,0,7023.25581395349,3488.37209302326,0,CUB,1962,7.46578394277014,,59.0149675072557
0,0,0,0,29700,15000,0,13500,6818.18181818182,0,7023.25581395349,3488.37209302326,0,TCD,1962,3.08927974637075,,7.17088040690607
0,0,0,0,29700,15000,0,13500,6818.18181818182,0,7023.25581395349,3488.37209302326,0,ROU,1962,18.5242192467484,,35.7531900546296
0,0,0,0,29700,15000,0,13500,6818.18181818182,0,7023.25581395349,3488.37209302326,0,CZE,1962,9.60620379320296,,60.7876160722826
0,0,0,0,29700,15000,0,13500,6818.18181818182,0,7023.25581395349,3488.37209302326,0,POL,1962,30.0000396806823,,48.923447320462
0,0,0,0,29700,15000,0,13500,6818.18181818182,0,7023.25581395349,3488.37209302326,0,ESP,1962,31.1148288461749,,58.3428005158731
0,0,0,0,29700,15000,0,13500,6818.18181818182,0,7023.25581395349,3488.37209302326,0,BOL,1962,3.50747875482788,,37.3310900510137
0,0,0,0,29700,15000,0,13500,6818.18181818182,0,7023.25581395349,3488.37209302326,0,LSO,1962,0.882092480988017,,4.72282354863664
0,0,0,0,29700,15000,0,13500,6818.18181818182,0,7023.25581395349,3488.37209302326,0,BRA,1962,77.424850266667,,48.1053408948251
0,0,0,0,29700,15000,0,13500,6818.18181818182,0,7023.25581395349,3488.37209302326,0,GIN,1962,3.6296953113014,,11.4150282047775
0,0,0,0,29700,15000,0,13500,6818.18181818182,0,7023.25581395349,3488.37209302326,0,KHM,1962,5.6630451188339,,8.12438463109363
0,0,0,0,29700,15000,0,13500,6818.18181818182,0,7023.25581395349,3488.37209302326,0,TUR,1962,29.6790225204066,,32.3330189817473
0,0,0,0,29700,15000,0,13500,6818.18181818182,0,7023.25581395349,3488.37209302326,0,MMR,1962,21.8613659044132,,19.8526124984511
0,0,0,0,29700,15000,0,13500,6818.18181818182,0,7023.25581395349,3488.37209302326,0,UGA,1962,7.23814837996948,,4.78141035726245
0,0,0,0,29700,15000,0,13500,6818.18181818182,0,7023.25581395349,3488.37209302326,0,CHL,1962,8.06385770259464,,69.4128568336208
0,0,0,0,29700,15000,0,13500,6818.18181818182,0,7023.25581395349,3488.37209302326,0,URY,1962,2.5999490471391,,80.6717147736618
0,0,0,0,29700,15000,0,13500,6818.18181818182,0,7023.25581395349,3488.37209302326,0,HTI,1962,4.02234155108218,,16.2392965353258
0,0,0,0,29700,15000,0,13500,6818.18181818182,0,7023.25581395349,3488.37209302326,0,TZA,1962,10.6914326005375,,5.47366258850273
0,0,0,0,29700,15000,0,13500,6818.18181818182,0,7023.25581395349,3488.37209302326,0,GNQ,1962,0.25232225165053,,26.0237699102835
0,0,0,0,29700,15000,0,13500,6818.18181818182,0,7023.25581395349,3488.37209302326,0,MAR,1962,12.2486665876193,,30.3847840462935
0,0,0,0,29700,15000,0,13500,6818.18181818182,0,7023.25581395349,3488.37209302326,0,ZWE,1962,4.01221455084274,,13.2563653292751
0,0,0,0,29700,15000,0,13500,6818.18181818182,0,7023.25581395349,3488.37209302326,0,LAO,1962,2.23324593965773,,7.93444095708657
0,0,0,0,29700,15000,0,13500,6818.18181818182,0,7023.25581395349,3488.37209302326,0,KEN,1962,8.63275830304662,,7.84123225015545
0,0,0,0,29700,15000,0,13500,6818.18181818182,0,7023.25581395349,3488.37209302326,0,SOM,1962,2.92481261052103,,18.3863010537701
0,0,0,0,29700,15000,0,13500,6818.18181818182,0,7023.25581395349,3488.37209302326,0,PSE,1962,1.1748955395933,,45.9003480240584
0,0,0,0,29700,15000,0,13500,6818.18181818182,0,7023.25581395349,3488.37209302326,0,BEN,1962,2.48656034473863,,10.4695569266907
0,0,0,0,29700,15000,0,13500,6818.18181818182,0,7023.25581395349,3488.37209302326,0,CYP,1962,0.571727688903112,,36.8975133370004
0,0,0,0,29700,15000,0,13500,6818.18181818182,0,7023.25581395349,3488.37209302326,0,PHL,1962,27.8423652832681,,30.9192670788009
0,0,0,0,29700,15000,0,13500,6818.18181818182,0,7023.25581395349,3488.37209302326,0,NIC,1962,1.8836948846878,,40.4008070764687
0,0,0,0,29700,15000,0,13500,6818.18181818182,0,7023.25581395349,3488.37209302326,0,EGY,1962,29.3960239152331,,39.2226441896159
0,0,0,0,29700,15000,0,13500,6818.18181818182,0,7023.25581395349,3488.37209302326,0,DOM,1962,3.53768440793119,,32.1001951419771
0,0,0,0,29700,15000,0,13500,6818.18181818182,0,7023.25581395349,3488.37209302326,0,IDN,1962,96.5554069282329,,15.1258142919075
0,0,0,0,29700,15000,0,13500,6818.18181818182,0,7023.25581395349,3488.37209302326,0,YEM,1962,5.31984428138406,,9.74439017175119
0,0,0,0,29700,15000,0,13500,6818.18181818182,0,7023.25581395349,3488.37209302326,0,AFG,1962,10.0606413668118,,8.51650837580776
0,0,0,0,29700,15000,0,13500,6818.18181818182,0,7023.25581395349,3488.37209302326,0,ERI,1962,1.49794014894246,,10.4561917896844
0,0,0,0,29700,15000,0,13500,6818.18181818182,0,7023.25581395349,3488.37209302326,0,SLV,1962,2.9587979880507,,38.7080670208122
0,0,0,0,29700,15000,0,13500,6818.18181818182,0,7023.25581395349,3488.37209302326,0,GTM,1962,4.39276281941974,,32.4964263932725
0,0,0,0,29700,15000,0,13500,6818.18181818182,0,7023.25581395349,3488.37209302326,0,ARG,1962,21.3243117109566,,74.730476995367
0,0,0,0,29700,15000,0,13500,6818.18181818182,0,7023.25581395349,3488.37209302326,0,IRN,1962,23.1524122653234,,34.951031738434
0,0,0,0,29700,15000,0,13500,6818.18181818182,0,7023.25581395349,3488.37209302326,0,LBY,1962,1.44752901082202,,27.8488483380337
